per,ncli,nd,mttr,nticket
7,e353f0af474a3138fd0a3b4fa952a9f4,c10712bf2dbefbb44c1ac464f72eaee7,13.825,2
4,7f9b12bea2b7cf9a063a1ca19a44faa5,1e40e0f60777826fee68c3319234cc1a,160.58,1
3,68148603d3785fa627d5d52355567c54,e2b1da5e33e938a3c2f0ee311ccdf6e1,15.4,1
2,88303f75c942b3800e601b1fa410b28c,2813982a35fa1bb280ce3753990559a7,0.536667,3
3,f5b07dea769c3dff99cfa4bd2bf65881,e0442addb51766f9c77f5a8881c33888,0.23,1
5,793fbd7b764f2ccdfb2bc53e6722e0ea,c1dc5fa9341d55c3d15c0737a34c7ca1,2.0,1
7,9f3b559303834f09f7b9e3f7995bb1c0,8dbf150ba7690beb163403f43a2ca158,11.84,1
7,fe637f71eb38749a2188bf3d202eb7d1,7898cb132b95c45bdf77c1f152d612d3,2.23,1
6,285d756111055f4d30e7196aa23f59de,f62e7384f667d27b0c20a466eb139de0,2.65,1
6,9266a89a035cf2260c9c971e129ddefa,48842b34064679302a84c5f46cfef175,7.08,1
5,55ce131b24f59650eca37abd7a47d348,3c92e3398095826819e01ce74f16de03,2.25,1
3,732876e16e890f2f6b0651dab2eb7c5a,e0fea83b2160585cad812d3c86684e50,2.47,1
5,79cc5c41439dfef48ccb06bf03f0c5b3,4901325373e0508d2e75c0480786194c,23.0,1
2,f38e55a8f02215034db73da9808b5e5a,653b6c6ddcea11ea44ab90b90119b89c,0.273333,3
2,d1be0be9cc4887b7f9ab25ac8a1212bd,af374ac0438fee40c14a08503b45d803,15.08,1
5,ae3834b0332976eb6536b0804ba42650,4fa38d73b877b3f8477d62599f655cda,7.85,1
2,82bb68c43c997e268d3edb3dd3da9ed5,834c071d6d4f0c7d7c346ea44f4d59e3,7.7,1
3,1bcc9e192fde13103c25bc243ed5972b,9d5c967cc6764b298ea77469fddb6d77,1.74,2
2,26dd48c0b4a0cc9f41708dffb4647aee,e92332e23e95ba8977bae956882f0fa4,0.77,1
6,a15cedc89165c8c23301c34bba3e2113,a463aa5357cc78a190b63493fcbde441,19.03,1
3,cf66754728270cbeea408e04e77dddc8,c35b1827117ac7ef82b5bd4ce9a77ae0,26.08,1
6,6d5aa3fc9b1d315587a99b1230244e3e,8b05a819a935eb3d184a84ea2d49aee4,2.15,1
3,fe01ca084a0434ebf0afd3e0faded487,ae161b9520012f9b301232e934358249,0.326667,3
3,97423874205898faee7cef3cbf62b8ad,d67c5851213f48864501ffd3f108c3e9,0.0,1
2,4dc2f0c7aa832c39c538450a1a05fb74,e57db72e323d3feb593bb5fc976ef1ba,3.68,1
6,708728050d84ba6f17085ea6cc9d20e7,c3932fa3a4fd746c33b7b058cb7d0891,4.55,1
7,8bf452493c8555ee885e9669f9753cce,a095133b7dc9020fff91ba3083f5047d,2.11,1
7,8d97d2d35271c1d17702e08b03c3165f,2c391ec4bd6c9763cc4c824921d3876c,0.58,2
3,573d730f590ba041941f0c58d6347f5e,fe280bae81b0b4080ca3409ce145e4ec,0.4425,4
4,bd2e78a760d29c24fb7cb89e7ad586b2,7e04d0ec760efd5af41b45948bf2afe1,3.05,1
6,9b2df5abf27ca5c2362e29c86003a471,49bfa1e68db146c1961b9c8e192576e4,37.32,1
5,69d85fc1ceeecae3478e3efdeea740a9,c741cab25401884f4ebcccd8907f36c8,1.8,1
4,28ba611acd99b271654956bea53583f5,5ca42f88f442fdd75c04da9f8c18e3f6,0.0,1
3,6a6e07e7e35e18c98c3dfb2968937a9c,f74f815093ab52153162ca748fabeff3,13.35,1
4,42b4df4aa3a919f685d363acb272e6b2,4d701cdaf7d4044be01da0990fa2879b,0.67,1
7,ef5df0e7b1823c947dc9f2b7374d3721,d2440115c66c251984accb3eec6607fc,3.01,1
2,2372c9d559d50e711fd1ed2596fb6359,cb1339c8658a5a54014c8da4ca5f5428,0.0,1
6,2ad4e2a88bd3e3af8efa64b20cb5dd1a,df6bf4e6c58b9d1d866343a792c36981,1.6,1
2,28e4ed12ebddd85db651703d0fc2f534,d2ac5ae635ae618ee944957bddba70a9,69.71,1
3,019047e8bb2202238dbd62a34acb5ae7,9afb31d9c1451cdf1737c473ff766cb9,11.79,1
4,9e95cd0ea4bfcd02b038ae13eef25b10,a823c533380607a6ca0e94ed2d2549e7,3.52,1
6,17be27aae4d93d9605f27720354d254b,63d5b1d0649c391dc15ceaf626aa0008,68.89,1
3,706cf52a03e97f7b8d35595092161233,32cbc462a712fdcff77ca2b4e0289371,0.0,2
3,3bb434a4fe9503b677e5c2d0a83b5128,31364f1550923f7448e89f5f4453d9f8,9.93,1
4,1ffa4210858a532ca122bb9fb082e56b,2991c0a2876423ef468faf4564e281b3,12.08,1
3,ad3d1d9c31c5a37d7a37c261166a5d59,a9a247772780635e8998dd5755b07fe8,10.535,2
4,628bfcec1fc652a010f35d4f6ff89be5,be46c106208d48537d7e2152d349a120,0.0,2
3,35b769e7d03aa576bb53722806e0bd1a,423c37358b9b39c44771f08190bcb282,9.93,1
4,b53804738f82765994d7a07464c9fb58,536fa6b20ece9cf4d4c82564cd2597f5,1.85,1
7,9461154c1faf910d9578400c00546b68,ab3d5bdcec5e0c5803e15ce6a8f80dea,3.63,1
6,9990221a1218ec7e7b6b0d626cb5c89b,ea3f701119e7c81e7885b666df041b4b,1.14,1
4,aa919f7274de54966be3c6818cc03f84,74f0c00374594f188111698a53c7f719,27.63,1
4,e5267605d12d08c9d22781f8030caf83,cfb8ddb437062cbf1eab3cd4b080df6b,3.7,1
5,db2988a170fe62da01ed9fe356f6eeac,c8ecf89bb74c53b45c29b4772e88340a,16.4,1
3,3644c07febca6b008905f86e0709099c,172487f40f9328d7e1abc829f5f7e2db,0.01,2
3,82977481b2218e748a5be0ed0cb490df,d7baa5af25be6c45958cd260da401bd6,17.76,1
5,03874bf471430807bc2dee7e92ae3a8e,1e12938de54249e48bc1dab7260b425f,18.645,2
2,0b8c67edf2d33cff2527a6fe5976aba1,2dba82107bfdcbcdc21d5c237ffacec7,0.0,1
4,af56bde84f50411e0707b60919c62b2c,68f9626c6399002570042ae3c3d8c590,17.57,1
2,5cb0ad958237efcffd3de93c69e6172f,ddc4b3a34680117b00136f6b1b0454e5,1.64,3
3,94c8277e353242a86021660458ac7d66,dd5e634aa33b22dee34917dc6ea3ece1,4.0,1
4,c0d5a1946d9e868a765d22e8df509af1,538ad83688d0bac50998996b9c06ab2e,1.535,2
3,a03a420d13b0c908f8b41637b23680af,c022db68c42a6df516cb7bc82f027997,15.43,1
2,da732c0c2d7029d0dcf37eeff2cc981a,62a7032451c0736e4819974c426c0b91,56.375,2
4,9228583b5be51e5c91c423b577d7d197,a863a6f632b3a2400c0cf6defbab251c,7.725,2
4,373fc2c770ab36cf7735575c842508e3,a6082bad9811bc0d3db561bdf54f54cc,23.41,1
6,2457f7790495477705fe060a52102958,4150dfb293a549098cf67b317a07e9de,0.83,1
6,6b62ff92da6412eadd498f29d8244672,f8792a1ca3a300c724db5f0dc39933d4,1.71,1
6,1ddd2c9b9f93f2d7228735357830f869,2d0e098071310d366ea846c581d7f7d2,3.21,1
4,ae48b2cd09073b49a6c693518ec7d47f,330e016ec179b3a5188efeea8655bd31,2.83,1
2,8b769e562ff779d4b7aa9c129e18d614,59682204b193c9a72d6c7ffb0b183c1b,8.845,2
6,5cb87448f3e6b8d01b80470b65fc11e7,39dcf66dd2f865f55342fa80c40c173f,1.14,1
3,7e38f23bfdf876c122124019a1825148,c23361df1ad9da36807afd8dddf6ab37,0.0,1
4,43283db364c11b638b19c2c642df2555,037938f0c764fa1a6bf5bbaf951c8f4c,1.07,2
3,87b1f4b147ebf09d97c8304986c76345,31b0680c0fdc5b3386aa52d322293c83,0.0,1
3,a67d5266be040ce416981c06276a6c64,bc621c3f8731ebfb69901176628fc4ad,2.2,1
5,f175532fd2235d21f488f9f656d2e688,65ba7aa9014a039608c170fa6b723e90,18.16,1
4,49a583fd02868e76f7c0717162fde462,de79fcd6fe74c78b81eb6d345f17954b,22.2,1
2,e8077b96fc71839fa9108000077de07e,b12d37a866a2eae27c06ff48a8e5b22c,39.78,1
2,0b141ac5457dd831c4caa800f867804c,c9a2b74e214b534bbd5b11d6bafa066a,15.94,1
3,d22f5bfb541586102611fe0baafd5ed0,3f0a5b5df5c464e0a6df53b5184f9346,18.51,1
7,93c9117a1250050f1e2d866fded13052,08d00ed9ae6cbdebd17ce911e5016bbd,16.015,2
7,6999ae6d6ce584304caadf5abcf30a55,364a2d640d417c0c332eb3d872b4aae8,14.74,1
2,d701ebe4b9840391cbc53520bfd6255a,001168d7fd1bc6159ac014ed227b4f23,4.14,1
2,c5e5dca0cabfd833b778d3f70acdd46b,42011637abca9dcf5deeb03717f4bfc3,0.11,1
5,b2ba3ba1112d259a56cefc048eaab3c6,2c15ec467b7fc3f22678bd896e4a4f2d,5.38,1
6,afed9cff55f15689fea734d1ffe3cfe3,e85c45db2a8fa51d482f31d453802bcc,1.56,1
3,18eaa0a350002ff9539279787c22952f,14a963073972042a9e22efc872484a95,7.45,2
4,2dbedf1bafb7879c0cc7e73295ffa9eb,8f17e8743375ea37ecc9d04cbaa5e116,4.6,1
5,1e54a137369b4d680b41b09515a879ab,020fc57ad6512879d2d9c77f3bc2004b,1.96,1
6,2e34d05a6b70603a49ca6c4cf96a6c82,0e961857eef71fd221a2e480242cb35d,2.88,1
7,a9da856bef7e3d4c3c19a6a22bbf36dc,e2f34d46946e4a774dfff66c3d056a48,17.79,1
4,1a0c051579b27996b885b5d1e1c0f83d,b8254c2a586b7504291ce14368adf5dc,5.55,1
6,e816d95c6cf04b8ab573f72fa92d40db,48c8a96d048a5cb246c7d4451197994d,3.07,1
6,95ee84537b5d12ea635d14ccd2bfe0b7,0b4a83b09c6d8ff4df7adb74f8ff4976,74.675,2
3,50fea57b8bdc78b93369f37c3dafeb21,93599886c1999a0a965099cbf6b96109,7.475,2
5,2f7b6ccd50ec1d6038915eb954fb8725,eb1f60f54eee01bb95669a921e41c8bf,20.27,1
6,e21e07db849f8558b185e43466d95649,8986d43eb11ea834db39472221444454,52.36,1
7,9ae243a33f7e6f9629b30f4d68b183a0,85a91b12fffb3524ee64e425d54921d0,13.4,2
7,611991e4c42e5aea1a2dbada1012264c,84747be31ed5da362f24d6258e4cc11e,1.38,1
2,0b562dc4522f5e9c58912aa6932e2224,5ab98ff667d0c0da73fb9ec8854e9830,4.5,1
2,4b90d9f9a9f5e6417464eb6065e18c1f,3b7b91aa8994fa09b278ce031b76cc17,2.92,1
6,1c97502140b6dd599c9fd45688aacbc6,9bb71d86be256ac88741a8a753592dda,13.69,1
3,12f2138db625c760067ca0e80eaf3906,5843b29e60bb5d56b322862ee5d65ab6,0.0,1
7,0a5b3947943ec841b8ceca42208ad172,1cb18b32df12042782628b40a3620b6e,14.43,1
4,124e00995dbafd9c7235773b7806edf3,a4da83a5603ade82419e35439e4f692a,4.22,1
3,673db1792b9b98d514f229b1925d7ac5,3d0bb69639f9c0f2f580e0bd1855a79a,5.44,1
2,fed9f2ff8a55724d23170c8122643010,2457a997326db3ff5ee240d0f6a77458,0.0,1
4,be7404d791e4522e6efb8286706d998c,dea078657c1d269240b5cf67210f0757,66.24,1
4,24edff2d8c5c21e32a0f3ccdbbcfda66,6ff28e438dd52bec162c33afdbf73ee5,3.88,1
4,db5a0c869a94d0d4a1b2cc2191e4b326,5a2f36120b7b83750da4fd2f0fce948b,2.2875,4
4,1a2f0c4638a9579bca7948dc7af70a96,3524717e3a403e44657c77f22b09589f,1.19,1
2,986e443be8671abdf19d43091aded2ca,cfa6d76d5ffd839e423550962af50ae3,53.38,1
3,d0c718e977a533845801f64cace59362,1d40edbc3bf6d3795263752c4d81ad6d,0.0,1
5,4dab28d868bb90414a2b568cff9bb0f3,30b9b3f6b24bcf167c6c7b29fe89e358,5.0,1
6,a731d062f5354322e300497683c7dbfb,4217b4052ac662b89bbe48ad17e35df8,1.72,1
2,53a50f0a7a82b4f83c9bc95a4830dc50,d7621ccfae522cea90827d49d6aa4070,17.99,1
7,1d9eb7b4846825b57270990575b619d4,585b5e97c2df75a85b49115599c7b38e,3.68,1
3,d7de1fc17997e2ff45b117701120664c,12be8628db2e85e3e02ec6b9a11c3ce0,5.49,1
4,b93f89d17114aa0619239780b6be59a5,0ddb3ab5dd94dc797a8bf26934b5d2bf,2.95,1
3,01e9b6cd54e60f07e66b234f6aa3d9e1,ffd3e23d9bbc048164e8239f09eaeea6,1.3,1
3,6df7b5eeda8e74767fa8e72cec6cb5e4,aa43626c8924d160445a86c7be7fb462,1.9,1
5,29cdc7c7bc301ff35afa4da5b32d44d9,2c08279ce8b335679bb6cc4d66a59549,20.43,1
4,892d742af793e3de6ecd603f47f311c1,eb41749ccf24573946eff1a1f6a938b0,12.31,1
3,e74c05a753558af852c026d534a9846e,18157b98766f40de1a0007148c3d6a40,0.0,1
5,037c3eb723ebd30211df0272ce87550f,b4b8c080565463de8074d11b7355c883,2.82,1
6,4a051615f536b4eb24a6114e653720e6,0481d8913a489564d47091f59f2a076e,2.93,1
4,0a28d93778a7f92117e797218ed4f2f6,7a8cd74ed86346d0fb9da58b70d16cbd,1.8225,8
3,5ea5cdd25290147995ce8d66c410df59,8632dd50339c0e8e2cce1bcf2d62f890,0.0,1
4,537c5a4c027b3f8d8ec3910cdb4768ad,32f55f690443d63046fe30ad38b83e94,0.578,5
3,901608b014737ff285d2f93c52d2f2d3,69bce8e81093dbf12de7a8edb285981d,9.13,1
4,77ba86b22b8cb7cc5bb6f08134fd5c2b,951c85d938f67bf2e14f22bde56da113,40.68,1
3,d6e967d53765165a55b161965efa6f49,9c57ae1fef0eb13845689a5a6e48659f,1.78,1
5,090dbc44478f944b023794cd293be2f0,efb96468b1fd30aea8341fbe9b5d598d,1.5,1
2,27de656666b8726554b7a2d0d1b850e5,8891d8edb3db5e67ba0af977ca49b106,3.7,1
4,03d57eddd073a09787bfd8b3b87d01f8,711601e59091fad2f1a8db730bae0807,33.11,1
3,3c758db0e09443073f70364b8b282a66,031e52e49d79ed7e714d0fdd471ed2dd,6.55,1
4,00c6c88879849bda29333d1317739f17,670e4fbd0cf310841a3a726e70c3ce6a,17.4,1
3,663a87d981f5a8d80ca25bc14feb6e28,1954ced3a126dadaa0814a7de5ca4dd5,15.85,1
6,e9539fc67d419d77ed842cedeb0ff136,f0b17ae48847459714af7ef2e0fde4a0,5.75,1
3,d940ac45cf71f33781bab8a9e42941a7,f5bccb3fa41dfba496f638b52a028629,1.1,1
4,37ea30e95e954498397748d17031555a,15ac602b82e8dca410c4cd2a5b27730f,2.25,1
4,21b4a52ee73da6bb569004c23e1db342,87caa6672ef0d1b1aecb3461413a3ede,89.77,1
3,465884b696361193f39d39e8ce45e005,ed1b4d3886dad88c80716e1b16c629ce,3.735,2
7,ebc63e6b50026f03340359aa554f7460,ec0a5ece751460549ccd2d9d3d8d11f8,15.25,1
4,d74b90a9d42472eef17d4ece05ff0072,408084979f6e670f5e98b1bc11cbde9a,5.71,1
6,08445f336e97dcb0602382653a939e8c,a550a3911f0309a4e46d53a13c93d3d5,11.47,1
6,f671a5c7bb2df92a34caf2b2b1006fec,7f67aded0b8dbeb0599272b5f64f9b3e,1.42,3
5,e4972fef77d59830751372421c125339,7e61293a76ddcf843d9f5c5fc8f2ace7,2.73,1
6,9e02d3d2db096c366a8fd11274c84845,2c69f3f4e64a4f8f7091168d76147af7,15.77,1
5,202a814cd49af4d4d7cdda594e3c3343,b349a8822e751e94271be932fc40c7b1,4.74,1
7,83bdbb118c19389beea05e64f6096d86,40efc06e1c246d03d86a4eaa740775ee,4.35,1
2,8dec000cefd371276af86801b0cb6694,6b27ec7104f5d315685ba49eb770af59,3.1,1
6,79406538d5ee15f62493b653bcec6c36,8ec7e9e1058dea607a78e41c5f879b33,0.26,1
2,3df92ee1b4d335b07036d58ebdc6abc1,9e582447e7a056d723ebb2061ee40fe9,18.93,2
4,0d4d8e9b8615bcc75d18eac9a71dea8e,cb13299337b17bee61c21a5e9e143384,9.65,2
2,34abafb67629f8ac21f6e4b4c627321d,aa27e8e979a80b02e0412103cd814fba,2.62,1
6,d5112721a15c111caa7c1d461b5799fa,641caeb27472e26b3c2dc36117baab7a,5.89,1
4,16e42cfefe4d09fa56c998ff4515f349,433541edca012631db7427649f77a21d,0.0,1
7,82b69a72a7b84c24cd9b0b8e5b4b2d67,c4e6ce46082b212dbe4598793561fd7f,22.85,1
4,4ca67a62eb649e1c142cb87253615ff5,c7ff1839cac92dfb71b9cdf2c053d3cf,11.08,1
4,32716193e42c4b1f9ba4d31dec1dbeda,12ce41d8e78772e8e6bbff0cb2ec6452,2.55,1
3,1e097fa43f4ce69da8e762c23708c800,3685797cc5c1259281fff37e63562082,3.56,1
2,935b8d6451380a0f28d0c880637ff93a,92939bd34809eb1b068d91eedf1b64e6,0.0,1
2,ee49fb4836565e8b40ae21abebfaa169,07187873f3d00ef890e7326d0e52394f,4.5,1
2,b007c18796716a31d15a37e5eb4da306,da88355d81c9339310c6330ba8319670,30.73,1
2,a81c4e65ffb5399cbb23ec1e48ea9d0d,b04011db954e444146cd4463296825ec,19.79,1
2,b8dfbc278bca0251a3ddb43b0faf7cb7,58fcb93453fa8619fe055b5bd0fd4433,13.16,1
2,06be1c16dfd1f29cb68c272a2c9f10bb,9b990bb3800882e6e44ca906c8332898,0.02,1
6,dd65763146e730141835276d622c53b0,a45699c401f500ba41afcbc4433b6f72,7.253333,3
5,c6e5aaa5b23694f9f649b57c14517b00,d6c89626130fbfe1ca6f9bb17ed25d0e,1.47,1
4,f412e3d9885a71370bd2aed386700a02,06c0960a0eb08499799dcaf6cc0acda9,1.5,1
3,4db310cacfbd0fa4c6bba01525ade656,330ee838eaf1de823e82d8daf47923f5,2.05,2
3,b42ed6a5087fca123433f8aba65455f4,f57701d23129eeb790055447994cf714,1.8,1
6,b5bcc234cb6756e9ad54e2945a2ed5bb,576080a74da47a6e7ffc384d6a7a2839,7.75,1
6,664b79dd5db79db82117726c4a1f7f47,728bc42015ae2472c6263d0d1d00aed3,5.65,1
2,357e5032960da43108311b332e6f57d8,54ea5f793c5d5d59cddae816a4d8a7e8,0.0,1
3,dd27adf8d2998b3bb4db3f591f00aa53,3bf57c74d5e0c58218f874fc9fd9e5c4,6.246667,3
3,b0e628c22789aed75bdfa3e0800e3c77,db299f46ef345f48ef09fff33adff470,16.59,1
2,b0af80e3165e7c9066fd479a630f03bd,df9b7d574efd87cafeee5bffee67045e,17.89,1
4,b2eebe86a92c0369b4cb423462e83348,ae085af37006cdf34e9a9ee31d5ea53e,0.0,1
6,d8a14bf446a05cdb2d38c226ed96e8bb,0fddc68236be412dad0830bc54b0ea64,20.1,1
4,cd842a53092bea0d4d688c2416f0a4af,974886966c4880597701a4adeb64d812,12.15,1
2,7dff293b81d6495f2a90fca485e9c6cf,d5a7dc33b06982b1adbc2ffd061a6e32,5.05,1
2,a572e6e842a7015c6335b59a84679315,c3788699f03818a1c16810c42a1ff31d,1.27,1
7,0b214959e8e96081d20860aaa71f3a3f,9ab978f71ee984f297a55d76b0b36466,4.19,1
2,33890cf59fdc46aab26210415c0c0791,4d7cbf434d88cbe753890d5740eb33d0,2.82,2
3,2d2cb0cbfb0881d816d5511518154634,ff9b4bf784198f77b516940fd76e6b18,15.3,1
6,3261c30a80835ecacc38ff044a0082c0,6665bd82e46c937b52a7a306c35edbb9,18.82,2
2,cfe80704cc7eb1f1b115acf558854d57,a6a98f8d346b694fc2585d0d8f979a31,9.97,1
7,2c4aaa9d9aea89ffec8d561a5ed6ea27,1bd4a4749bd5050b377a9429078098f0,2.37,1
2,7cba07d5dda8eba30957fd827163a444,b40bad14cfc76bd01207fb4be59c62a0,1.78,1
5,9855c74cfef5c3b87ac9b644eec6df2b,1a216fcb2b6943152207ac13368e2d3d,12.9,1
3,8a25d05900b08108a6cd6fb3ed815b2a,df1c0b85e185c073f5290f2d45de2955,17.65,2
7,9640f57c91293a1a7ad71c8ce4e99692,3f08e74e111f03825a6d9d033d5f405e,62.92,1
6,baec33c6465b73bd38bedbc854b71627,5b774e4cc0e5de3154547e7ad0697fe3,10.03,1
2,59fa5d121a9dd415c41b451eba7a6645,dd381415f828f8e712fcc274bf8e025c,7.67,1
6,8bbb6e2db871aaec04757a6e2248cc71,d5fa674a53f01ce6702881e9e293894e,19.245,2
7,28daf9d86bad73c0910e889caaa0c809,baf6ee33fb7266b61931e329e5841930,3.05,1
2,3106707dbdf2560654e298a1225f8588,0a12ba27d87646a94a016f9150620a36,18.633333,3
4,577fa8d1c59fcd5eb8ecaaba8efeabb6,1eb07a9ba3344153d01e4fcfb1009401,0.0,1
3,4ad1ab43649c4eab32548268707e4f0e,cace1d41b5e5cca3ecec7509f489736c,0.61,1
3,cac30b6f659f5b34c4d84425cd2d58e5,38dbb92399d37714d8b89d99ca26a9f1,6.883333,3
4,a55df5ecf67c211415b0f1e5573d01a6,110ebc3932b15d172b5d89d5b9673adb,7.31,2
6,2cd7e29241a2a74d7c4c79295a52f923,1eb8b60f604653333078c45dae49b733,1.51,1
3,65e2d194d87c89d647207753180743f4,0bba73e03ae812b96f75b1da7b423246,2.3,1
2,8bb59674cecbb876635f2abf7aa0e7f7,4161c50b54007f0ddeb79cfbc9709a13,0.0,1
2,02da7bf7b913fa3d58f1088284c0d3b0,102d5a1b31858d2ee17a0f927194e397,32.35,1
5,f02339c61d1e46db52a30f2bd4944a2a,58b1045c442a42f1dc39ada6dc8bf3ef,39.7,1
4,b6cbf024f1a83d6e3f2cb9dce031492a,09b6fa4555301e4485d9c2a84dcad80b,0.0,1
5,cbfdfc9d39e1142e94a4632b9c29a558,03933dfa887fcc18367662cd3ec98484,2.11,1
3,f136202cf8210f480e2cd503ae2b7113,ce5b6e8302397f933a3e3ff8ca4aec0c,46.07,1
2,6332c07fd98cf6ee888f4e4a643cf3f0,68a7a0ffcb537eb1e2148d9e60ec1f0e,0.8,1
2,0e218473760382e98113b8ae431b3879,5f75531bdeca5df7a6ac622f9409de9b,0.05,1
4,e331779e9428b9fa697a50a741957ea8,733ba758a050d46b0f1e9c960a20387a,3.12,1
3,7e168f0045a895860ac5a9297ecf5bb4,04c58ec16149c83f2d5436817836c162,16.58,1
6,a3ddf5cb285c9d1081d937b6cece56b7,705ea1ca3f800c2a02858d519c09401a,8.25,1
6,9c6f3a0d2ffb1677e6fb964ddcce6ded,0df985bd2dcf32e54d72f010d8d8e209,13.656667,3
3,21d1bbe1bf768ec10abcf1c935e0e256,9d6785c43996ae3ba7fa4b82c18a024a,11.87,1
3,e4a685810852d953b404496ff0b8a8e2,53581ccb2b73e1fbb701c0822e7a3f36,1.48,1
5,1206f45eae098608918610c48e7c495e,a3b2e46eafe2f39d70324df0f16d4bf6,2.55,2
2,35d929fc8da2cb6c186320cf31c74464,ba810322f8bae5c3e35858ff408c013a,1.65,1
3,9d738421cd63a191c9ad08412741a239,0ee0867f899991535ae564ef81bdca29,4.285,2
3,c2c12b246d16038a03280a5ff8838b4f,fb5c64db492cf821437aabc99d6aa3be,18.82,1
7,74ee3fc8a80688ee1f5d66f778f471d6,8ef1bb834a0579dca533b3b86583ec14,54.54,1
7,46b6b0d07c04f8943ecf0e337e12740a,0ac3161c49f92419a7e24544aa2c2b65,12.62,1
3,0c9ad7bec82099c5514008fc4ba71fd0,a42d1eda81d911e3213d801ad156bac7,16.85,1
2,151526374f83e0bd058d88c2239701b3,bbf09e034bb7a811f1baf025216de883,27.87,1
7,953c3baf2ab67459b0b8005caee82916,eb4d877d36abaf096d9d576650fe42d6,17.48,1
2,e9202083ecaf9cc65456657b4bbe17a8,213930f893417134716d9c7556233c76,1.88,1
3,790b875454479d4ef125ce36aa8cd292,6fc335406f4b7f81219f1d6fa2aa2cbd,3.63,1
3,42f63ac4d552e88f8ec136b137af38f9,4e299138d117980a4391a1580dee5c10,0.35,1
7,f67279fdb20839183cc41243733b7747,027db44ab525b645b7fb58da376c872d,13.2,1
3,a8477d422358faa49462efcf624fc48f,1629ee849c481ed809433ceae32fdf42,5.85,1
3,322abc9b6c4ecb1002a3c88b42481976,7edf0cf1ddfa0b8a99a44d2c96991b3e,18.23,1
2,7af98488acbc5364374cd82540b2d6a0,1c2dc9162c8015a5d53d13d00e2ca052,7.96,2
2,69c7713425a2393f4becc567feba3173,ce7cfdadda1910fde6b7fbf59bb2fd51,16.94,1
2,501bd641d9b871dad30cda0c4e168c39,30654354d6d861823153b183ffebd03e,0.02,1
3,a543c54f9d0feb2dd7f9a835fe9307e5,f12c7a3b9e775ac048305d15882b399d,0.0,1
5,5c7a0bd090fd90c08f1df314a869ccf3,288da1b6a275093b99258bcf60fd352a,17.44,2
5,cf8624fa22b6dddca86d509bbe9c4588,f57322d7ada49b9fe6534583ef75ebad,2.88,2
3,4b0718dbff0a853a007cfc5b77ff5255,6d5c16317d3161db5448a0411c657770,0.0,1
6,ee577255b4c5d48360a8bff253083465,7255226dacbc10437e6fec2a856a0eee,49.35,1
6,0faa737bdced8bcd26487a5d7d45164b,f14b5551967a9ff281a603806680c233,4.8,1
7,8180c2da29c24d5fd08fa545edcb8f1c,56cd4676f273b93b5ac348190fa7d298,15.76,1
6,c0a6655642deaafc25f67fd4a7445abe,355d8584b148340ee58f57ce9441c208,74.23,1
4,afb088e9da7b8cbf5c5b33e54abc68b7,f55b9e24ac474ed63d5ee4266d29afaf,2.0,1
2,276d6c1990e1e4abff13e3ae9da22a67,9da640a5a96c6d09d3898728c6700757,23.29,1
6,a9a79ae0cc1db8612d2fdc9d80cf5d02,52cdb9357a6cd9f58bfef2191b124c0d,1.78,1
2,983e3c9c2290932869c5260b776c0867,69b828f23885d8843a6f7ca511e15a56,0.0,1
5,82e2a4333e1ef8cdcea486cb0fae60f3,6f821fa0d983f9d9aa628578e5f7c79b,4.12,1
4,fb9aaf46f42b5051a5a2e8dbd039e3cb,314970051d38e9867e26650cd151a4d0,0.0,2
4,33ac55dfdde76334450e2a5ec3ea76f0,c279e674578b02105dda55ba3ecbe813,3.24,1
7,4f5479059277c93d0f51d5e765a3904e,6d4f58a93e2ad2dd7eefc072196c556e,2.97,2
2,13ed3f11ead1fa50833dd5a375853f7a,351c3f626b078197322803336ccf0862,14.446,5
3,0384eb55f14abc9fa3c94f87bdd9a568,3e4e89e2beece1a721c9fa085544c226,1.38,1
2,815be21c05789384377c666a64a80081,0cced07ed311c6f4323323e45124a83b,0.0,1
2,a9c28316f760ab5f2d3a7e92c1540a75,a863bff00b78dd609717a484a9c406d3,13.883333,3
6,ed78eba7d1ce0c3bf2f7cb9c765a5da6,364fa52f43ce97e02ed130cb99dade79,3.52,1
2,6882845a13a39c3ffc39b7ac9fc72b86,c298e5a4c4b907399f1f430d3496fd19,3.62,1
5,24819b62513e8a3bd79e50c3d0e2d981,7d5f18e2149fbbfbf4c4e4af225e187f,4.78,1
7,899d5ff535319c0a44ba4fd73ad85e02,e0c889fbd4b9158514981a2b6d663e7b,8.79,1
6,225cf647d994bd8ab1cf90786aebb3b4,012630add32b12fce806d8e73ae3cf84,0.84,1
3,6f3d4b85fd3eff552ff235c88b35a31c,70c2f9c62053f20a73a148986ee91c03,0.0,1
2,e0766d7cfef11b69104043a5f6ea3be9,63997fcedef79e91703fb65ece1b91be,0.02,1
2,b951ed56a5697096b7b812fc999ad54e,d5656051e1413448cf835b78d4c54f91,1.52,1
3,0159cb1552905ee86b840cae637486df,baf52c8ee9d942c7599645b9081a747e,3.47,1
6,e9042163cd53e0c45889a422a30dc944,c12d35876b54adbb624c797e6455ec3a,1.68,1
4,0942537b93cf45efa508f872d799e3ed,d109d07823e1ebcedc4786d23d78d6ff,49.93,1
7,8d90f8a07d8f1a233427d7c38c196c88,2ea546c1e68621eba4b0bb28afbbb5b6,285.66,1
